report_date,yesterday_purchase,week1_purchase,week2_purchase,week3_purchase,week4_purchase,MON,TUE,WED,THU,FRI,SAT,SUN,dayofmonth_percent,shouldwork,yesterday_redeem
20140510,281479009,185094488,151625415,268729366,177642053,0,0,0,0,0,1,0,0.3225806452,0,247743971
20140511,287240171,303087562,146837951,191259529,208172985,0,0,0,0,0,0,1,0.3548387097,0,147248328
20140512,182424063,370924149,324937272,301134667,309853269,1,0,0,0,0,0,0,0.3870967742,1,152945581
20140513,325108597,318002728,330607104,285248757,428681231,0,1,0,0,0,0,0,0.4193548387,1,293952908
20140514,275241493,417327518,260091330,313677307,387847838,0,0,1,0,0,0,0,0.4516129032,1,257918375
20140515,305474522,392838756,193045106,318358891,355792647,0,0,0,1,0,0,0,0.4838709677,1,316225442
20140516,313367089,281479009,125336258,220927432,239300383,0,0,0,0,1,0,0,0.5161290323,1,238307643
20140517,231967423,287240171,185094488,151625415,268729366,0,0,0,0,0,1,0,0.5483870968,0,282094916
20140518,170983868,182424063,303087562,146837951,191259529,0,0,0,0,0,0,1,0.5806451613,0,145854372
20140519,164419642,325108597,370924149,324937272,301134667,1,0,0,0,0,0,0,0.6129032258,1,153440019
20140520,259077930,275241493,318002728,330607104,285248757,0,1,0,0,0,0,0,0.6451612903,1,293791406
20140521,453955303,305474522,417327518,260091330,313677307,0,0,1,0,0,0,0,0.6774193548,1,260040720
20140522,297799722,313367089,392838756,193045106,318358891,0,0,0,1,0,0,0,0.7096774194,1,250223726
20140523,344636549,231967423,281479009,125336258,220927432,0,0,0,0,1,0,0,0.7419354839,1,251108485
20140524,249546195,170983868,287240171,185094488,151625415,0,0,0,0,0,1,0,0.7741935484,0,229000787
20140525,160073254,164419642,182424063,303087562,146837951,0,0,0,0,0,0,1,0.8064516129,0,154409868
20140526,166943526,259077930,325108597,370924149,324937272,1,0,0,0,0,0,0,0.8387096774,1,231004758
20140527,344890868,453955303,275241493,318002728,330607104,0,1,0,0,0,0,0,0.8709677419,1,274707572
20140528,299049555,297799722,305474522,417327518,260091330,0,0,1,0,0,0,0,0.9032258065,1,321965845
20140529,276134813,344636549,313367089,392838756,193045106,0,0,0,1,0,0,0,0.935483871,1,415891684
20140530,320549863,249546195,231967423,281479009,125336258,0,0,0,0,1,0,0,0.9677419355,1,313827800
20140531,226547701,160073254,170983868,287240171,185094488,0,0,0,0,0,1,0,1,0,312802179
20140601,146823669,166943526,164419642,182424063,303087562,0,0,0,0,0,0,1,0.0333333333,0,142862063
20140602,183489775,344890868,259077930,325108597,370924149,1,0,0,0,0,0,0,0.0666666667,0,149829253
20140603,158219402,299049555,453955303,275241493,318002728,0,1,0,0,0,0,0,0.1,1,170409506
20140604,270887462,276134813,297799722,305474522,417327518,0,0,1,0,0,0,0,0.1333333333,1,385622582
20140605,274460744,320549863,344636549,313367089,392838756,0,0,0,1,0,0,0,0.1666666667,1,303978838
20140606,380042567,226547701,249546195,231967423,281479009,0,0,0,0,1,0,0,0.2,1,355645445
20140607,301413900,146823669,160073254,170983868,287240171,0,0,0,0,0,1,0,0.2333333333,0,274862067
20140608,187801995,183489775,166943526,164419642,182424063,0,0,0,0,0,0,1,0.2666666667,0,146203577
20140609,302171269,158219402,344890868,259077930,325108597,1,0,0,0,0,0,0,0.3,1,169525332
20140610,366114374,270887462,299049555,453955303,275241493,0,1,0,0,0,0,0,0.3333333333,1,287520152
20140611,354031597,274460744,276134813,297799722,305474522,0,0,1,0,0,0,0,0.3666666667,1,298190025
20140612,327661453,380042567,320549863,344636549,313367089,0,0,0,1,0,0,0,0.4,1,246127540
20140613,332365185,301413900,226547701,249546195,231967423,0,0,0,0,1,0,0,0.4333333333,1,236467885
20140614,216923770,187801995,146823669,160073254,170983868,0,0,0,0,0,1,0,0.4666666667,0,386799040
20140615,181574530,302171269,183489775,166943526,164419642,0,0,0,0,0,0,1,0.5,0,229916191
20140616,166080126,366114374,158219402,344890868,259077930,1,0,0,0,0,0,0,0.5333333333,1,116623756
20140617,387308484,354031597,270887462,299049555,453955303,0,1,0,0,0,0,0,0.5666666667,1,492349489
20140618,270350693,327661453,274460744,276134813,297799722,0,0,1,0,0,0,0,0.6,1,502560223
20140619,335262709,332365185,380042567,320549863,344636549,0,0,0,1,0,0,0,0.6333333333,1,421920230
20140620,338609087,216923770,301413900,226547701,249546195,0,0,0,0,1,0,0,0.6666666667,1,284956260
20140621,251582530,181574530,187801995,146823669,160073254,0,0,0,0,0,1,0,0.7,0,286583065
20140622,177999186,166080126,302171269,183489775,166943526,0,0,0,0,0,0,1,0.7333333333,0,231003775
20140623,147180819,387308484,366114374,158219402,344890868,1,0,0,0,0,0,0,0.7666666667,1,361285652
20140624,232227670,270350693,354031597,270887462,299049555,0,1,0,0,0,0,0,0.8,1,373779624
20140625,245450766,335262709,327661453,274460744,276134813,0,0,1,0,0,0,0,0.8333333333,1,428471509
20140626,264663201,338609087,332365185,380042567,320549863,0,0,0,1,0,0,0,0.8666666667,1,547295931
20140627,297628039,251582530,216923770,301413900,226547701,0,0,0,0,1,0,0,0.9,1,418742109
20140628,264282703,177999186,181574530,187801995,146823669,0,0,0,0,0,1,0,0.9333333333,0,399444352
20140629,153826161,147180819,166080126,302171269,183489775,0,0,0,0,0,0,1,0.9666666667,0,283400236
20140630,158801540,232227670,387308484,366114374,158219402,1,0,0,0,0,0,0,1,1,261170799
20140701,334054112,245450766,270350693,354031597,270887462,0,1,0,0,0,0,0,0.0322580645,1,456547794
20140702,384428753,264663201,335262709,327661453,274460744,0,0,1,0,0,0,0,0.064516129,1,374164541
20140703,384555819,297628039,338609087,332365185,380042567,0,0,0,1,0,0,0,0.0967741935,1,328950951
20140704,297894643,264282703,251582530,216923770,301413900,0,0,0,0,1,0,0,0.1290322581,1,289009780
20140705,211649838,153826161,177999186,181574530,187801995,0,0,0,0,0,1,0,0.1612903226,0,264494550
20140706,169383796,158801540,147180819,166080126,302171269,0,0,0,0,0,0,1,0.1935483871,0,272535138
20140707,199569025,334054112,232227670,387308484,366114374,1,0,0,0,0,0,0,0.2258064516,1,195530758
20140708,272182847,384428753,245450766,270350693,354031597,0,1,0,0,0,0,0,0.2580645161,1,317612569
20140709,224240103,384555819,264663201,335262709,327661453,0,0,1,0,0,0,0,0.2903225806,1,340453063
20140710,278005555,297894643,297628039,338609087,332365185,0,0,0,1,0,0,0,0.3225806452,1,269642881
20140711,283095921,211649838,264282703,251582530,216923770,0,0,0,0,1,0,0,0.3548387097,1,326009240
20140712,208671021,169383796,153826161,177999186,181574530,0,0,0,0,0,1,0,0.3870967742,0,240050748
20140713,177644343,199569025,158801540,147180819,166080126,0,0,0,0,0,0,1,0.4193548387,0,149081488
20140714,179759885,272182847,334054112,232227670,387308484,1,0,0,0,0,0,0,0.4516129032,1,199459990
20140715,254797524,224240103,384428753,245450766,270350693,0,1,0,0,0,0,0,0.4838709677,1,284753279
20140716,334810012,278005555,384555819,264663201,335262709,0,0,1,0,0,0,0,0.5161290323,1,261722182
20140717,394890140,283095921,297894643,297628039,338609087,0,0,0,1,0,0,0,0.5483870968,1,234775948
20140718,253011280,208671021,211649838,264282703,251582530,0,0,0,0,1,0,0,0.5806451613,1,298279385
20140719,208959595,177644343,169383796,153826161,177999186,0,0,0,0,0,1,0,0.6129032258,0,208671287
20140720,210318023,179759885,199569025,158801540,147180819,0,0,0,0,0,0,1,0.6451612903,0,155464283
20140721,176449304,254797524,272182847,334054112,232227670,1,0,0,0,0,0,0,0.6774193548,1,174462836
20140722,378088594,334810012,224240103,384428753,245450766,0,1,0,0,0,0,0,0.7096774194,1,434191479
20140723,243084133,394890140,278005555,384555819,264663201,0,0,1,0,0,0,0,0.7419354839,1,369043423
20140724,265461894,253011280,283095921,297894643,297628039,0,0,0,1,0,0,0,0.7741935484,1,308353077
20140725,277044480,208959595,208671021,211649838,264282703,0,0,0,0,1,0,0,0.8064516129,1,347622431
20140726,181641088,210318023,177644343,169383796,153826161,0,0,0,0,0,1,0,0.8387096774,0,262874791
20140727,128268053,176449304,179759885,199569025,158801540,0,0,0,0,0,0,1,0.8709677419,0,282653341
20140728,151406251,378088594,254797524,272182847,334054112,1,0,0,0,0,0,0,0.9032258065,1,166610652
20140729,371762756,243084133,334810012,224240103,384428753,0,1,0,0,0,0,0,0.935483871,1,345986909
20140730,228093046,265461894,394890140,278005555,384555819,0,0,1,0,0,0,0,0.9677419355,1,303480103
20140731,209917272,277044480,253011280,283095921,297894643,0,0,0,1,0,0,0,1,1,250117716
20140801,191728916,181641088,208959595,208671021,211649838,0,0,0,0,1,0,0,0.0322580645,1,277194379
20140802,374884735,128268053,210318023,177644343,169383796,0,0,0,0,0,1,0,0.064516129,0,252540858
20140803,189092130,151406251,176449304,179759885,199569025,0,0,0,0,0,0,1,0.0967741935,0,172250225
20140804,173825397,371762756,378088594,254797524,272182847,1,0,0,0,0,0,0,0.1290322581,1,127125217
20140805,330640884,228093046,243084133,334810012,224240103,0,1,0,0,0,0,0,0.1612903226,1,322907524
20140806,394780870,209917272,265461894,394890140,278005555,0,0,1,0,0,0,0,0.1935483871,1,221706539
20140807,288821016,191728916,277044480,253011280,283095921,0,0,0,1,0,0,0,0.2258064516,1,282346594
20140808,247646474,374884735,181641088,208959595,208671021,0,0,0,0,1,0,0,0.2580645161,1,253659514
20140809,233903717,189092130,128268053,210318023,177644343,0,0,0,0,0,1,0,0.2903225806,0,311648757
20140810,160262764,173825397,151406251,176449304,179759885,0,0,0,0,0,0,1,0.3225806452,0,163611708
20140811,259534870,330640884,371762756,378088594,254797524,1,0,0,0,0,0,0,0.3548387097,1,189909225
20140812,331550471,394780870,228093046,243084133,334810012,0,1,0,0,0,0,0,0.3870967742,1,418603336
20140813,258493673,288821016,209917272,265461894,394890140,0,0,1,0,0,0,0,0.4193548387,1,309754858
20140814,261506619,247646474,191728916,277044480,253011280,0,0,0,1,0,0,0,0.4516129032,1,303975517
20140815,257702660,233903717,374884735,181641088,208959595,0,0,0,0,1,0,0,0.4838709677,1,211939431
20140816,244551620,160262764,189092130,128268053,210318023,0,0,0,0,0,1,0,0.5161290323,0,236516007
20140817,215059736,259534870,173825397,151406251,176449304,0,0,0,0,0,0,1,0.5483870968,0,219214339
20140818,149978271,331550471,330640884,371762756,378088594,1,0,0,0,0,0,0,0.5806451613,1,139564084
20140819,298499146,258493673,394780870,228093046,243084133,0,1,0,0,0,0,0,0.6129032258,1,259169016
20140820,266401973,261506619,288821016,209917272,265461894,0,0,1,0,0,0,0,0.6451612903,1,254929877
20140821,308378692,257702660,247646474,191728916,277044480,0,0,0,1,0,0,0,0.6774193548,1,202452782
20140822,251763517,244551620,233903717,374884735,181641088,0,0,0,0,1,0,0,0.7096774194,1,219963356
20140823,246316056,215059736,160262764,189092130,128268053,0,0,0,0,0,1,0,0.7419354839,0,179349206
20140824,141412027,149978271,259534870,173825397,151406251,0,0,0,0,0,0,1,0.7741935484,0,199377531
20140825,130195484,298499146,331550471,330640884,371762756,1,0,0,0,0,0,0,0.8064516129,1,191080151
20140826,309574223,266401973,258493673,394780870,228093046,0,1,0,0,0,0,0,0.8387096774,1,312413411
20140827,306945089,308378692,261506619,288821016,209917272,0,0,1,0,0,0,0,0.8709677419,1,285478563
20140828,302194801,251763517,257702660,247646474,191728916,0,0,0,1,0,0,0,0.9032258065,1,468164147
20140829,245082751,246316056,244551620,233903717,374884735,0,0,0,0,1,0,0,0.935483871,1,297893861
20140830,267554713,141412027,215059736,160262764,189092130,0,0,0,0,0,1,0,0.9677419355,0,273756380
20140831,199708772,130195484,149978271,259534870,173825397,0,0,0,0,0,0,1,1,0,196374134
,,309574223,298499146,331550471,330640884,,,,,,,,,,
,,306945089,266401973,258493673,394780870,,,,,,,,,,
,,302194801,308378692,261506619,288821016,,,,,,,,,,
,,245082751,251763517,257702660,247646474,,,,,,,,,,
,,267554713,246316056,244551620,233903717,,,,,,,,,,
,,199708772,141412027,215059736,160262764,,,,,,,,,,
,,,130195484,149978271,259534870,,,,,,,,,,
,,,309574223,298499146,331550471,,,,,,,,,,
,,,306945089,266401973,258493673,,,,,,,,,,
,,,302194801,308378692,261506619,,,,,,,,,,
,,,245082751,251763517,257702660,,,,,,,,,,
,,,267554713,246316056,244551620,,,,,,,,,,
,,,199708772,141412027,215059736,,,,,,,,,,
,,,,130195484,149978271,,,,,,,,,,
,,,,309574223,298499146,,,,,,,,,,
,,,,306945089,266401973,,,,,,,,,,
,,,,302194801,308378692,,,,,,,,,,
,,,,245082751,251763517,,,,,,,,,,
,,,,267554713,246316056,,,,,,,,,,
,,,,199708772,141412027,,,,,,,,,,
,,,,,130195484,,,,,,,,,,
,,,,,309574223,,,,,,,,,,
,,,,,306945089,,,,,,,,,,
,,,,,302194801,,,,,,,,,,
,,,,,245082751,,,,,,,,,,
,,,,,267554713,,,,,,,,,,
,,,,,199708772,,,,,,,,,,
